dataset,method,method_family,requested_budget_type,requested_budget,actual_structural_storage_ratio,support_node_ratio,support_edge_ratio,raw_hgb_text_byte_ratio,graph_seed_count,training_seed_count,test_micro_f1_mean,test_micro_f1_std,test_macro_f1_mean,test_macro_f1_std,validation_micro_f1_mean,validation_macro_f1_mean,validation_proxy_score,recovery_vs_native_full_micro,recovery_vs_native_full_macro,schema_compatible,target_preserving,official_hgb_exported,official_sehgnn_unmodified,training_executed,eligible_for_main_table,success,failure_type,failure_reason,selected_edge_hash,planner_config_hash,source_path,repo_url
DBLP,HGCond-score-TP,condensation_score_tp_proxy,support_node_ratio,0.5,,0.5,,,,,,,,,,,,,,True,True,True,True,False,True,False,implemented_pending_official_training,HGCond-score-TP local score/proxy baseline was implemented; official SeHGNN TP training is pending.,,,local:hgcond_score_tp_local,
DBLP,GCond-score-TP,condensation_score_tp_proxy,support_node_ratio,0.5,,0.5,,,,,,,,,,,,,,True,True,True,True,False,True,False,implemented_pending_official_training,GCond-score-TP local score/proxy baseline was implemented; official SeHGNN TP training is pending.,,,local:hgcond_score_tp_local,
ACM,HGCond-score-TP,condensation_score_tp_proxy,support_node_ratio,0.5,,0.5,,,,,,,,,,,,,,True,True,True,True,False,True,False,implemented_pending_official_training,HGCond-score-TP local score/proxy baseline was implemented; official SeHGNN TP training is pending.,,,local:hgcond_score_tp_local,
ACM,GCond-score-TP,condensation_score_tp_proxy,support_node_ratio,0.5,,0.5,,,,,,,,,,,,,,True,True,True,True,False,True,False,implemented_pending_official_training,GCond-score-TP local score/proxy baseline was implemented; official SeHGNN TP training is pending.,,,local:hgcond_score_tp_local,
IMDB,HGCond-score-TP,condensation_score_tp_proxy,support_node_ratio,0.5,,0.5,,,,,,,,,,,,,,True,True,True,True,False,True,False,implemented_pending_official_training,HGCond-score-TP local score/proxy baseline was implemented; official SeHGNN TP training is pending.,,,local:hgcond_score_tp_local,
IMDB,GCond-score-TP,condensation_score_tp_proxy,support_node_ratio,0.5,,0.5,,,,,,,,,,,,,,True,True,True,True,False,True,False,implemented_pending_official_training,GCond-score-TP local score/proxy baseline was implemented; official SeHGNN TP training is pending.,,,local:hgcond_score_tp_local,
