"dataset","method","canonical_method","graph_seed","training_seed","feature_transform_name","feature_transform_written_hash","feature_transform_loaded_hash","feature_transform_applied_flag","feature_transform_family","node_types_modified","node_type","node_type_name","feature_shape_before_transform","feature_shape_after_transform","feature_shape_after_loader","feature_dtype_after_loader","feature_dim_after_loader","feature_l2_norm_after_loader","feature_l1_sum_after_loader","feature_mean_after_loader","feature_std_after_loader","feature_zero_fraction_after_loader","feature_min_after_loader","feature_max_after_loader","source_storage_dtype","model_input_dtype","fit_uses_labels","fit_uses_test_labels","loader_uses_sidecar_flag","loader_uses_text_node_dat_flag","feature_loader_audit_pass"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","9762a82b8cc5c842b7f4fa921b546b31047e44054213fb1b7798aebf57417589","9762a82b8cc5c842b7f4fa921b546b31047e44054213fb1b7798aebf57417589","True","pca","","0","author","[4057, 128]","[4057, 128]","[4057, 128]","float32","128","182.80799865722656","87125.546875","7.896844289589922e-10","0.2536809742450714","0.0","-2.660684823989868","8.510562896728516","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","True","pca","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","53.780494689941406","25112.82421875","-3.910410883989357e-10","0.07942497730255127","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","9ef7583432668d119788f114fae0b43dc08a0354cc67661a2e2353a0c1f2e98a","9ef7583432668d119788f114fae0b43dc08a0354cc67661a2e2353a0c1f2e98a","True","pca","","2","term","[3020, 128]","[3020, 128]","[3020, 128]","float32","128","184.33657836914062","41301.10546875","1.7071697300252708e-07","0.2964850962162018","0.609375","-3.6071579456329346","4.401798725128174","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","d51ceb626bd6f246abec8efa6225b1016fd39fb0dccce7e25c701b7f02483204","d51ceb626bd6f246abec8efa6225b1016fd39fb0dccce7e25c701b7f02483204","True","pca","","3","venue","[20, 128]","[20, 128]","[20, 128]","float32","128","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","9762a82b8cc5c842b7f4fa921b546b31047e44054213fb1b7798aebf57417589","9762a82b8cc5c842b7f4fa921b546b31047e44054213fb1b7798aebf57417589","True","pca","","0","author","[4057, 128]","[4057, 128]","[4057, 128]","float32","128","182.80799865722656","87125.546875","7.896844289589922e-10","0.2536809742450714","0.0","-2.660684823989868","8.510562896728516","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","True","pca","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","53.780494689941406","25112.82421875","-3.910410883989357e-10","0.07942497730255127","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","9ef7583432668d119788f114fae0b43dc08a0354cc67661a2e2353a0c1f2e98a","9ef7583432668d119788f114fae0b43dc08a0354cc67661a2e2353a0c1f2e98a","True","pca","","2","term","[3020, 128]","[3020, 128]","[3020, 128]","float32","128","184.33657836914062","41301.10546875","1.7071697300252708e-07","0.2964850962162018","0.609375","-3.6071579456329346","4.401798725128174","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-all-types-128","d51ceb626bd6f246abec8efa6225b1016fd39fb0dccce7e25c701b7f02483204","d51ceb626bd6f246abec8efa6225b1016fd39fb0dccce7e25c701b7f02483204","True","pca","","3","venue","[20, 128]","[20, 128]","[20, 128]","float32","128","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","pca","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","True","pca","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","53.780494689941406","25112.82421875","-3.910410883989357e-10","0.07942497730255127","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","pca","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","pca","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","pca","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","True","pca","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","53.780494689941406","25112.82421875","-3.910410883989357e-10","0.07942497730255127","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","pca","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","pca","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","pca","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","6b8a50144491496fbf2039d4088cc940c866693a9706531a910bb4de7448da66","True","pca","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","53.780494689941406","25112.82421875","-3.910410883989357e-10","0.07942497730255127","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","pca","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-128","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","pca","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","pca","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","46f9d9a5e3769212f912024913bf1851ab3d5d91bb0ea22f42cac179d3cde43e","46f9d9a5e3769212f912024913bf1851ab3d5d91bb0ea22f42cac179d3cde43e","True","pca","","1","paper","[3582, 64]","[3582, 64]","[3582, 64]","float32","64","47.391082763671875","15847.873046875","1.6224044330215293e-10","0.0989791750907898","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","pca","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","pca","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","pca","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","46f9d9a5e3769212f912024913bf1851ab3d5d91bb0ea22f42cac179d3cde43e","46f9d9a5e3769212f912024913bf1851ab3d5d91bb0ea22f42cac179d3cde43e","True","pca","","1","paper","[3582, 64]","[3582, 64]","[3582, 64]","float32","64","47.391082763671875","15847.873046875","1.6224044330215293e-10","0.0989791750907898","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","pca","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","pca","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","pca","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","46f9d9a5e3769212f912024913bf1851ab3d5d91bb0ea22f42cac179d3cde43e","46f9d9a5e3769212f912024913bf1851ab3d5d91bb0ea22f42cac179d3cde43e","True","pca","","1","paper","[3582, 64]","[3582, 64]","[3582, 64]","float32","64","47.391082763671875","15847.873046875","1.6224044330215293e-10","0.0989791750907898","0.0","-0.9253188967704773","1.2026286125183105","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","pca","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","pca-paper-64","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","pca","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","random_projection","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","eb8c5e5bc58d6af12b15556e8bfc5384f4f557dda65fd44b99d3c4385fe20f31","eb8c5e5bc58d6af12b15556e8bfc5384f4f557dda65fd44b99d3c4385fe20f31","True","random_projection","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","98.75106048583984","53509.74609375","-0.008023040369153023","0.1456182897090912","0.0","-0.7195284366607666","0.6879312992095947","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","random_projection","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","random_projection","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","random_projection","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","eb8c5e5bc58d6af12b15556e8bfc5384f4f557dda65fd44b99d3c4385fe20f31","eb8c5e5bc58d6af12b15556e8bfc5384f4f557dda65fd44b99d3c4385fe20f31","True","random_projection","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","98.75106048583984","53509.74609375","-0.008023040369153023","0.1456182897090912","0.0","-0.7195284366607666","0.6879312992095947","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","random_projection","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","random_projection","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","random_projection","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","eb8c5e5bc58d6af12b15556e8bfc5384f4f557dda65fd44b99d3c4385fe20f31","eb8c5e5bc58d6af12b15556e8bfc5384f4f557dda65fd44b99d3c4385fe20f31","True","random_projection","","1","paper","[3582, 128]","[3582, 128]","[3582, 128]","float32","128","98.75106048583984","53509.74609375","-0.008023040369153023","0.1456182897090912","0.0","-0.7195284366607666","0.6879312992095947","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","random_projection","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-relgrid-APPA100-PVVP100-PTTP00","1","3","random-projection-paper-128","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","random_projection","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","raw","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","1aae45864a79c2c1a612d041814ef58eb8882c00aa758f89cbe193bfe3cc1b33","1aae45864a79c2c1a612d041814ef58eb8882c00aa758f89cbe193bfe3cc1b33","True","raw","","1","paper","[3582, 4231]","[3582, 4231]","[3582, 4231]","float32","4231","97.535888671875","23990.5","0.0015829626936465502","0.02500411681830883","0.994774484307353","0.0","1.5","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","raw","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","raw","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","raw","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","1aae45864a79c2c1a612d041814ef58eb8882c00aa758f89cbe193bfe3cc1b33","1aae45864a79c2c1a612d041814ef58eb8882c00aa758f89cbe193bfe3cc1b33","True","raw","","1","paper","[3582, 4231]","[3582, 4231]","[3582, 4231]","float32","4231","97.535888671875","23990.5","0.0015829626936465502","0.02500411681830883","0.994774484307353","0.0","1.5","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","raw","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","898a6f465557a0811e460d7ebd9c89c9657b2665d172076ce527cf84625c40ef","True","raw","","3","venue","[20, 0]","[20, 0]","[20, 0]","float32","0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","7b852b1601dc3a2e6bb696f5f73ea490be9ce466c4d9ba3b1f15446f4b2f5854","True","raw","","0","author","[4057, 334]","[4057, 334]","[4057, 334]","float32","334","220.9298553466797","48810.0","0.03602112829685211","0.1863427460193634","0.9639788699652704","0.0","1.0","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","1aae45864a79c2c1a612d041814ef58eb8882c00aa758f89cbe193bfe3cc1b33","1aae45864a79c2c1a612d041814ef58eb8882c00aa758f89cbe193bfe3cc1b33","True","raw","","1","paper","[3582, 4231]","[3582, 4231]","[3582, 4231]","float32","4231","97.535888671875","23990.5","0.0015829626936465502","0.02500411681830883","0.994774484307353","0.0","1.5","fp32","fp32","False","False","False","True","True"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","raw","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","e4b536c2abbcb6d84b123e21fe6541e02bab61ab931207f7238dd0606a1a3ba2","True","raw","","2","term","[3020, 50]","[3020, 50]","[3020, 50]","float32","50","216.71725463867188","55725.93359375","0.0025484985671937466","0.5577000975608826","0.0","-3.13919997215271","4.012400150299072","fp32","fp32","False","False","False","True","True"
