dataset,method,graph_seed,training_seed,source_relation_id,source_relation_name,source_src_type,source_dst_type,official_relation_id,official_relation_name,official_src_type,official_dst_type,relation_pair_name,reciprocal_official_relation_id,reciprocal_official_relation_name,source_edge_count,original_full_edge_count,candidate_edge_count_after_node_pruning,retained_edge_count,retention_vs_candidate,retention_vs_full,requested_relation_budget,actual_relation_budget,reciprocal_count_consistent,min_edges_constraint_active,relation_dropped_flag,canonical_method
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,1,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,1,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,76748,85810,76748,76748,1.0,0.8943945927048129,76748,76748,False,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,1,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,2,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,2,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,2,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,1,85810,76748,1,1.3029655495908688e-05,1.165365342034728e-05,0,1,False,True,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,2,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,2,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,76748,85810,76748,76748,1.0,0.8943945927048129,76748,76748,False,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,2,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,3,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,3,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,3,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,1,85810,76748,1,1.3029655495908688e-05,1.165365342034728e-05,0,1,False,True,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,3,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,3,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,76748,85810,76748,76748,1.0,0.8943945927048129,76748,76748,False,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,3,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT00-TP100-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,1,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,1,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,1,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,1,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,1,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,1,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,2,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,2,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,2,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,2,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,2,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,2,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,3,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,3,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,3,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,3,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,3,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,3,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,1,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,1,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,1,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,1,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,1,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,1,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,2,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,2,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,2,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,2,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,2,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,2,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,3,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,3,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,3,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,3,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,3,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,3,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,1,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,1,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,1,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,1,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,1,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,1,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,2,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,2,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,2,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,2,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,2,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,2,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,3,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,3,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,3,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,3,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,3,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,3,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT50-TP20-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,1,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,1,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,1,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,1,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,1,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,1,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,2,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,2,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,2,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,2,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,2,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,2,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,3,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,3,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,3,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,3,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,3,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,3,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,1,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,1,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,1,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,1,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,1,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,1,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,2,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,2,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,2,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,2,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,2,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,2,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,3,0,author__to__paper,A,P,0,AP,A,P,AP_PA,1,PA,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,3,3,paper__to__author,P,A,1,PA,P,A,AP_PA,0,AP,17474,19645,17474,17474,1.0,0.8894884194451514,17474,17474,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,3,1,paper__to__term,P,T,2,PT,P,T,PT_TP,4,TP,15350,85810,76748,15350,0.20000521186219836,0.17888358000233073,15350,15350,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,3,2,paper__to__venue,P,V,3,PV,P,V,PV_VP,5,VP,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,3,4,term__to__paper,T,P,4,TP,T,P,PT_TP,2,PT,38374,85810,76748,38374,0.5,0.44719729635240646,38374,38374,False,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,3,5,venue__to__paper,V,P,5,VP,V,P,PV_VP,3,PV,3598,14328,3598,3598,1.0,0.25111669458403124,3598,3598,True,False,False,H6-dir-APPA100-PT20-TP50-PVVP100
